row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VND Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VND Năm trước
Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình,Công ty liên kết,Chi phí thầu phụCho vayThu nhậptrừ cổ tứcPhạt chạm thanh toánCung cấpdịch vụLãi cho vayGóp vốnKhác,302.261.156.24516.600.000.0001.742.126.000675.098.854280.092.80075.700.237-769.909.810,144.584.177.7915.100.000.000-59.925.00026.190.10817.421.260.000592.204.538,,,,
Công ty Cổ phầnCơ khí và Nhôm kính Anh Việt,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình > Công ty Cổ phầnCơ khí và Nhôm kính Anh Việt,Công ty Cổ phầnCơ khí và Nhôm kính Anh Việt,Công ty liên kết(trước đây là công ty con),Chi phí thầu phụMượn tiềnCho vayCung cấpdịch vụ xây dựngLãi cho vayThu khác,79.493.206.2445.000.000.0004.000.000.0001.065.017.67844.658.907265.238.274,,,,7.94932062445e+57,
Công ty Cổ phầnChứng khoánSen Vàng,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình > Công ty Cổ phầnChứng khoánSen Vàng,Công ty Cổ phầnChứng khoánSen Vàng,Công ty liên kết,Phí tư vấnGóp vốn,618.181.81980.000.000,,,,6.181818198e+16,
Công ty TNHH Tiến Phát Đông Bắc,Công ty Cổ phầnKỹ thuật Jesco Hòa Bình > Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Doanh thu từ chuyển nhượng quyền sử dụng đấtGóp vốn,335.000.000.000165.402.720.000,,,,3.3500000000016543e+23,
