row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Các khoản đặt cọc để mua dự án và căn hộ (*),Ngắn hạn > Các khoản đặt cọc để mua dự án và căn hộ (*),Các khoản đặt cọc để mua dự án và căn hộ (*),330.000.000.000,220.000.000.000,330000000000.0,220000000000.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,64.459.672.354,57.184.229.120,64459672354.0,57184229120.0
Lãi phải thu từ bên khác,Ngắn hạn > Lãi phải thu từ bên khác,Lãi phải thu từ bên khác,34.684.052.656,22.400.135.056,34684052656.0,22400135056.0
Phải thu từ nhân viên,Ngắn hạn > Phải thu từ nhân viên,Phải thu từ nhân viên,26.211.121.310,19.458.225.858,26211121310.0,19458225858.0
Lãi ngân hàng,Ngắn hạn > Lãi ngân hàng,Lãi ngân hàng,25.736.710.756,23.200.370.553,25736710756.0,23200370553.0
"Các khoản ký quỹ, ký cược khác","Ngắn hạn > Các khoản ký quỹ, ký cược khác","Các khoản ký quỹ, ký cược khác",8.796.868.623,17.952.269.648,8796868623.0,17952269648.0
Phải thu bên liên quan (Thuyết minh số 32),Ngắn hạn > Phải thu bên liên quan (Thuyết minh số 32),Phải thu bên liên quan (Thuyết minh số 32),42.264.471,5.463.990,42264471.0,5463990.0
Khác,Ngắn hạn > Khác,Khác,67.553.030.306,27.708.647.564,67553030306.0,27708647564.0
,,,557.483.720.476,387.909.341.789,557483720476.0,387909341789.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Ngắn hạn > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(38.127.457.365),(27.897.802.735),-38127457365.0,-27897802735.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,519.356.263.111,360.011.539.054,519356263111.0,360011539054.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Các khoản ký quỹ,Dài hạn > Các khoản ký quỹ,Các khoản ký quỹ,29.451.992.624,25.259.641.505,29451992624.0,25259641505.0
Khác,Dài hạn > Khác,Khác,2.156.987.623,2.042.373.091,2156987623.0,2042373091.0
,,,31.608.980.247,27.302.014.596,31608980247.0,27302014596.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,550.965.243.358,387.313.553.650,550965243358.0,387313553650.0
