row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.073.726.541.450,715.272.084.852,1073726541450.0,715272084852.0
Thuế TNDN theo thuế suất áp dụng choTập đoàn,Thuế TNDN theo thuế suất áp dụng choTập đoàn,Thuế TNDN theo thuế suất áp dụng choTập đoàn,214.745.308.290,143.054.416.970,214745308290.0,143054416970.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Lỗ từ các công ty con,Các khoản điều chỉnh: > Lỗ từ các công ty con,Lỗ từ các công ty con,3.061.812.463,7.029.207.521,3061812463.0,7029207521.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,1.237.930.366,821.512.896,1237930366.0,821512896.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,2.361.874.346,221.120.906,2361874346.0,221120906.0
Điều chỉnh thuế TNDN trích thiếu năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu năm trước,Điều chỉnh thuế TNDN trích thiếu năm trước,7.801.529.411,118.752.023,7801529411.0,118752023.0
Lỗ mang sang từ các năm trước,Các khoản điều chỉnh: > Lỗ mang sang từ các năm trước,Lỗ mang sang từ các năm trước,(3.411.029.263),(3.692.447.649),-3411029263.0,-3692447649.0
"Lãi được chia từ các công ty liên kết,liên doanh","Các khoản điều chỉnh: > Lãi được chia từ các công ty liên kết,liên doanh","Lãi được chia từ các công ty liên kết,liên doanh",(5.239.317.439),(784.035.319),-5239317439.0,-784035319.0
Thu nhập từ cổ tức,Các khoản điều chỉnh: > Thu nhập từ cổ tức,Thu nhập từ cổ tức,(195.484.500),(150.000.000),-195484500.0,-150000000.0
Điều chỉnh do hợp nhất,Các khoản điều chỉnh: > Điều chỉnh do hợp nhất,Điều chỉnh do hợp nhất,(7.146.137.944),640.354.578,-7146137944.0,640354578.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,213.216.485.730,147.258.881.926,213216485730.0,147258881926.0
