row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,8.005.144.461.815,9.599.829.942.217,8005144461815.0,9599829942217.0
Điện thoại di động,Điện thoại di động,Điện thoại di động,5.607.472.781.483,5.782.849.683.251,5607472781483.0,5782849683251.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,4.235.928.262.854,5.155.389.341.716,4235928262854.0,5155389341716.0
"Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống,các loại nước uống và hàng tiêu dùng",2.354.592.879.351,2.754.371.778.889,2354592879351.0,2754371778889.0
Hóa mỹ phẩm,Hóa mỹ phẩm,Hóa mỹ phẩm,1.538.923.390.052,1.891.429.518.704,1538923390052.0,1891429518704.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,1.401.245.452.212,713.575.066.357,1401245452212.0,713575066357.0
Phụ kiện,Phụ kiện,Phụ kiện,1.074.436.699.296,1.982.878.368.737,1074436699296.0,1982878368737.0
"Đồng hồ, mắt kính","Đồng hồ, mắt kính","Đồng hồ, mắt kính",420.538.319.070,852.970.745.790,420538319070.0,852970745790.0
Vật tư lắp đặt,Vật tư lắp đặt,Vật tư lắp đặt,292.194.612.893,304.172.208.509,292194612893.0,304172208509.0
Xe đạp,Xe đạp,Xe đạp,284.973.590.624,223.650.074.593,284973590624.0,223650074593.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,243.014.773.213,260.221.354.614,243014773213.0,260221354614.0
Hàng đang chuyển,Hàng đang chuyển,Hàng đang chuyển,21.296.892.056,14.669.782.299,21296892056.0,14669782299.0
Thẻ cào,Thẻ cào,Thẻ cào,10.597.530.907,24.276.449.619,10597530907.0,24276449619.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,567.771.750.860,289.784.502.424,567771750860.0,289784502424.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,26.058.131.396.686,29.850.068.817.719,26058131396686.0,29850068817719.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(362.053.661.404),(682.836.523.797),-362053661404.0,-682836523797.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,25.696.077.735.282,29.167.232.293.922,25696077735282.0,29167232293922.0
