row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
PT Era Blue Elektronik,PT Era Blue Elektronik,PT Era Blue Elektronik,Công ty liên doanh,
Ông Robert Willet,Ông Robert Willet,Ông Robert Willet,Thành viên Hội đồng Quản trị,
