row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,6.056.355.373.558,6.471.583.750.543,6056355373558.0,6471583750543.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,1.211.271.074.712,1.294.316.750.109,1211271074712.0,1294316750109.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Lỗ từ các công ty con,Các khoản điều chỉnh: > Lỗ từ các công ty con,Lỗ từ các công ty con,715.458.143.561,239.946.680.526,715458143561.0,239946680526.0
"Chi phí không hợp lý, hợp lệ","Các khoản điều chỉnh: > Chi phí không hợp lý, hợp lệ","Chi phí không hợp lý, hợp lệ",25.128.597.781,44.911.103.964,25128597781.0,44911103964.0
Điều chỉnh chi phí thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh chi phí thuế TNDN trích thiếu trong những năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu trong những năm trước,(1.599.483.790),(4.831.209.701),-1599483790.0,-4831209701.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,12.278.374.424,12.278.374.424,12278374424.0,12278374424.0
Lỗ thuế chuyển sang từ năm trước,Các khoản điều chỉnh: > Lỗ thuế chuyển sang từ năm trước,Lỗ thuế chuyển sang từ năm trước,(2.045.317.452),(2.843.802.434),-2045317452.0,-2843802434.0
Thuế TNDN được miễn giảm,Các khoản điều chỉnh: > Thuế TNDN được miễn giảm,Thuế TNDN được miễn giảm,(5.850.440.617),(12.406.953.758),-5850440617.0,-12406953758.0
Lỗ từ công ty liên kết,Các khoản điều chỉnh: > Lỗ từ công ty liên kết,Lỗ từ công ty liên kết,-,442.100.097,,442100097.0
Lãi từ thay đổi các khoản đầu tư,Các khoản điều chỉnh: > Lãi từ thay đổi các khoản đầu tư,Lãi từ thay đổi các khoản đầu tư,-,(1.237.147.695),,-1237147695.0
Thu nhập không chịu thuế,Các khoản điều chỉnh: > Thu nhập không chịu thuế,Thu nhập không chịu thuế,-,(418.818.879),,-418818879.0
Chi phí thuế TNDN wốc tính,Các khoản điều chỉnh: > Chi phí thuế TNDN wốc tính,Chi phí thuế TNDN wốc tính,1.954.640.948.619,1.570.157.076.653,1954640948619.0,1570157076653.0
