row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thường nhân viên,Thường nhân viên,Thường nhân viên,1.561.000.536.836,2.849.861.033.700,1561000536836.0,2849861033700.0
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,135.218.079.144,122.596.766.605,135218079144.0,122596766605.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,124.014.418.642,230.504.860.200,124014418642.0,230504860200.0
Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,Chi phí tiếp thị quảng cáo,119.801.971.944,123.338.521.104,119801971944.0,123338521104.0
Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,73.804.011.253,274.470.014.569,73804011253.0,274470014569.0
Chi phí tiện ích,Chi phí tiện ích,Chi phí tiện ích,64.209.694.940,114.816.629.650,64209694940.0,114816629650.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,37.304.747.323,75.987.549.996,37304747323.0,75987549996.0
Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,Chi phí sửa chữa bảo hành,19.548.659.913,41.920.621.429,19548659913.0,41920621429.0
Khác,Khác,Khác,45.463.796.414,51.860.383.980,45463796414.0,51860383980.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.180.365.916.409,3.885.356.381.233,2180365916409.0,3885356381233.0
