row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Chênh lệch tỷ giá,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Chênh lệch tỷ giá,numeric__VND Số cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,24.647.474.278.786,59.354.181.184.432,(73.313.739.286.999),222.455.237,10.688.138.631.456,24647474278786.0,59354181184432.0,-73313739286999.0,222455237.0,10688138631456.0
Vay ngân hàng ngắn hạn (Thuyết minh số 22.1),Vay ngân hàng ngắn hạn (Thuyết minh số 22.1),Vay ngân hàng ngắn hạn (Thuyết minh số 22.1),20.747.857.612.137,56.553.197.851.081,(66.613.139.286.999),222.455.237,10.688.138.631.456,20747857612137.0,56553197851081.0,-66613139286999.0,222455237.0,10688138631456.0
Vay ngân hàng dài hạn đến hạn trả,Vay ngân hàng dài hạn đến hạn trả,Vay ngân hàng dài hạn đến hạn trả,2.768.400.000.000,2.797.200.000.000,(5.565.600.000.000),-,-,2768400000000.0,2797200000000.0,-5565600000000.0,,
Vay trái phiếu thường trong nước đến hạn trả,Vay trái phiếu thường trong nước đến hạn trả,Vay trái phiếu thường trong nước đến hạn trả,1.131.216.666.649,3.783.333.351,(1.135.000.000.000),-,-,1131216666649.0,3783333351.0,-1135000000000.0,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,-,5.901.250.000.000,-,-,5.901.250.000.000,,5901250000000.0,,,5901250000000.0
Vay ngân hàng dài hạn (Thuyết minh số 22.2),Vay ngân hàng dài hạn (Thuyết minh số 22.2),Vay ngân hàng dài hạn (Thuyết minh số 22.2),-,5.901.250.000.000,-,-,5.901.250.000.000,,5901250000000.0,,,5901250000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,24.647.474.278.786,65.255.431.184.432,(73.313.739.286.999),222.455.237,16.589.388.631.456,24647474278786.0,65255431184432.0,-73313739286999.0,222455237.0,16589388631456.0
