row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí phát triển cơ sở hạ tầng trích trước đối với phần doanh thu đã được ghi nhận,Ngắn hạn > Chi phí phát triển cơ sở hạ tầng trích trước đối với phần doanh thu đã được ghi nhận,Chi phí phát triển cơ sở hạ tầng trích trước đối với phần doanh thu đã được ghi nhận,79.871.805.658,115.395.303.075,79871805658.0,115395303075.0
- Khu công nghiệp Quế Võ mở rộng,Ngắn hạn > - Khu công nghiệp Quế Võ mở rộng,- Khu công nghiệp Quế Võ mở rộng,19.250.743.371,60.747.027.250,19250743371.0,60747027250.0
- Khu công nghiệp Quế Võ hiện hữu,Ngắn hạn > - Khu công nghiệp Quế Võ hiện hữu,- Khu công nghiệp Quế Võ hiện hữu,56.504.290.047,54.648.275.825,56504290047.0,54648275825.0
- Khu đô thị Phúc Ninh,Ngắn hạn > - Khu đô thị Phúc Ninh,- Khu đô thị Phúc Ninh,4.116.772.240,-,4116772240.0,
Chi phí lãi vay phải trả (*),Ngắn hạn > Chi phí lãi vay phải trả (*),Chi phí lãi vay phải trả (*),849.420.772.627,34.156.541.042,849420772627.0,34156541042.0
Chi phí dịch vụ mua ngoài,Ngắn hạn > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.212.269.001,83.912.614.137,2212269001.0,83912614137.0
Chi phí phải trả bên liên quan(Thuyết minh số 28),Ngắn hạn > Chi phí phải trả bên liên quan(Thuyết minh số 28),Chi phí phải trả bên liên quan(Thuyết minh số 28),1.233.333.333,3.059.532.326,1233333333.0,3059532326.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,932.738.180.619,236.523.990.580,932738180619.0,236523990580.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí lãi vay phải trả (*),Dài hạn > Chi phí lãi vay phải trả (*),Chi phí lãi vay phải trả (*),-,805.567.717.259,,805567717259.0
Chi phí phải trả bên liên quan(Thuyết minh số 28),Dài hạn > Chi phí phải trả bên liên quan(Thuyết minh số 28),Chi phí phải trả bên liên quan(Thuyết minh số 28),6.471.268.746,5.758.673.012,6471268746.0,5758673012.0
,,,6.471.268.746,811.326.390.271,6471268746.0,811326390271.0
