row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Công ty Cổ phần Đầu tư Sài Gòn (i),Ngắn hạn > Công ty Cổ phần Đầu tư Sài Gòn (i),Công ty Cổ phần Đầu tư Sài Gòn (i),104.130.000.000,104.130.000.000,104130000000.0,104130000000.0
Công ty Cổ phần Đầu tư Thương mại Xây dựng và Dịch vụ Thiên Phú,Ngắn hạn > Công ty Cổ phần Đầu tư Thương mại Xây dựng và Dịch vụ Thiên Phú,Công ty Cổ phần Đầu tư Thương mại Xây dựng và Dịch vụ Thiên Phú,26.571.040.519,-,26571040519.0,
Phải thu khách hàng mua nhà khu đỏ thị Phúc Ninh,Ngắn hạn > Phải thu khách hàng mua nhà khu đỏ thị Phúc Ninh,Phải thu khách hàng mua nhà khu đỏ thị Phúc Ninh,21.504.484.181,40.965.249.991,21504484181.0,40965249991.0
Công ty Cổ phần in và Bao bl Goldsun,Ngắn hạn > Công ty Cổ phần in và Bao bl Goldsun,Công ty Cổ phần in và Bao bl Goldsun,1.711.718.643,4.453.381.555,1711718643.0,4453381555.0
Công ty TNHH Goertek Vina,Ngắn hạn > Công ty TNHH Goertek Vina,Công ty TNHH Goertek Vina,232.671.979,581.350.024.989,232671979.0,581350024989.0
Công ty TNHH KCT Engineering,Ngắn hạn > Công ty TNHH KCT Engineering,Công ty TNHH KCT Engineering,-,218.749.608.000,,218749608000.0
Phải thu từ các khách hàng khác (ii),Ngắn hạn > Phải thu từ các khách hàng khác (ii),Phải thu từ các khách hàng khác (ii),23.197.141.529,121.917.946.157,23197141529.0,121917946157.0
,,,177.347.056.851,1.071.566.210.692,177347056851.0,1071566210692.0
Dự phòng phải thu khách hàng ngắn hạn khó đòi,Ngắn hạn > Dự phòng phải thu khách hàng ngắn hạn khó đòi,Dự phòng phải thu khách hàng ngắn hạn khó đòi,6.833.980.650,6.833.980.650,6833980650.0,6833980650.0
