row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019,Ngày 31 tháng 12năm 2018,numeric__Ngày 31 tháng 12năm 2019,numeric__Ngày 31 tháng 12năm 2018
Dự phòng giảm giá đầu tư vào công ty liên kết,Dự phòng giảm giá đầu tư vào công ty liên kết,Dự phòng giảm giá đầu tư vào công ty liên kết,Dự phòng giảm giá đầu tư vào công ty liên kết,Dự phòng giảm giá đầu tư vào công ty liên kết,,
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Dự phòng giảm giá đầu tư vào công ty liên kết > Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,345.757.067.604,332.880.199.974,345757067604.0,332880199974.0
Công ty cổ phần đầu tư Sài Gòn - Huế,Dự phòng giảm giá đầu tư vào công ty liên kết > Công ty cổ phần đầu tư Sài Gòn - Huế,Công ty cổ phần đầu tư Sài Gòn - Huế,18.959.671.703,15.863.248.950,18959671703.0,15863248950.0
Công ty cổ phần Scanviwood,Dự phòng giảm giá đầu tư vào công ty liên kết > Công ty cổ phần Scanviwood,Công ty cổ phần Scanviwood,7.204.600.000,7.204.600.000,7204600000.0,7204600000.0
TỔNG CỘNG,Dự phòng giảm giá đầu tư vào công ty liên kết > TỔNG CỘNG,TỔNG CỘNG,371.921.339.307,355.948.048.924,371921339307.0,355948048924.0
