row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,Giá vốn đất và cơ sở hạ tầng cho thuê,173.042.170.128,272.741.448.079,173042170128.0,272741448079.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,65.268.939.661,38.226.154.582,65268939661.0,38226154582.0
Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,Giá vốn nhà xưởng đã bán,31.610.662.759,77.595.021.709,31610662759.0,77595021709.0
"Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê","Giá vốn kho, nhà xưởng và văn phòng cho thuê",6.172.901.187,7.521.110.364,6172901187.0,7521110364.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,2.296.972.098,45.116.512.748,2296972098.0,45116512748.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,278.391.645.833,441.200.247.482,278391645833.0,441200247482.0
