row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020_1,Ngày 31 tháng 12 năm 2020_2,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019_1,Ngày 31 tháng 12 năm 2019_2,numeric__Ngày 31 tháng 12 năm 2020,numeric__Ngày 31 tháng 12 năm 2020_1,numeric__Ngày 31 tháng 12 năm 2020_2,numeric__Ngày 31 tháng 12 năm 2019,numeric__Ngày 31 tháng 12 năm 2019_1,numeric__Ngày 31 tháng 12 năm 2019_2
,,,Tổng số,Vốn CP thường,Vốn CP ưu đãi,Tổng số,Vốn CP thường,Vốn CP ưu đãi,,,,,,
Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,24.001.066,24.001.066,-,24.001.066,24.001.066,-,24001066.0,24001066.0,,24001066.0,24001066.0,
"Vốn góp (cổ đông, thành viên...)","Vốn góp (cổ đông, thành viên...)","Vốn góp (cổ đông, thành viên...)",13.232.980,13.232.980,-,13.232.980,13.232.980,-,13232980.0,13232980.0,,13232980.0,13232980.0,
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,8.974.698,8.974.698,-,8.974.683,8.974.683,-,8974698.0,8974698.0,,8974683.0,8974683.0,
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,-,-,-,-,-,-,,,,,,
Tổng,Cổ phiếu quỹ > Tổng,Tổng,46.208.744,46.208.744,-,46.208.729,46.208.729,-,46208744.0,46208744.0,,46208729.0,46208729.0,
