row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay triệu đồng,Tổng tiền gửi triệu đồng,Các cam kết tín dụng triệu đồng,CCTCphái sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng dư nợ cho vay triệu đồng,numeric__Tổng tiền gửi triệu đồng,numeric__Các cam kết tín dụng triệu đồng,numeric__CCTCphái sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,1.014.431.820,1.125.717.098,106.256.208,137.122,121.017.774,1014431820.0,1125717098.0,106256208.0,137122.0,121017774.0
Nước ngoài,Nước ngoài,Nước ngoài,10.806.023,b.//9.041,41.666,,,10806023.0,,41666.0,,
,,,1.025.237.843,1.131.496.139,106.297.763,137.122,121.017.774,1025237843.0,1131496139.0,106297763.0,137122.0,121017774.0
