row_label_raw,row_label_full,Vốn góp liên doanh (Thuyết minh 13.1),Ngày 31 tháng 12năm 2020triệu đồng > 3.117.572,Ngày 31 tháng 12năm 2019triệu đồng > 3.018.057,numeric__Ngày 31 tháng 12năm 2020triệu đồng > 3.117.572,numeric__Ngày 31 tháng 12năm 2019triệu đồng > 3.018.057
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,240.662,264.652,240662.0,264652.0
Dự phòng giải giá đầu tư dài hạn,Dự phòng giải giá đầu tư dài hạn,Dự phòng giải giá đầu tư dài hạn,(22.727),,-22727.0,
,,,3.335.507,3.282.709,3335507.0,3282709.0
