row_label_raw,row_label_full,Chỉ tiêu,Miền Bắc,Miền Nam,Khác,Bù trừ,Tổng cộng,numeric__Miền Bắc,numeric__Miền Nam,numeric__Khác,numeric__Bù trừ,numeric__Tổng cộng
Kết quả kinh doanh bộ phận trước thuế,Kết quả kinh doanh bộ phận trước thuế,Kết quả kinh doanh bộ phận trước thuế,13.082.681,3.184.735,882.808,(65.375),17.084.849,13082681.0,3184735.0,882808.0,-65375.0,17084849.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,(3.287.343),(1.703),(26.017),-,(3.315.063),-3287343.0,-1703.0,-26017.0,,-3315063.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,(12.552),-,-,-,(12.552),-12552.0,,,,-12552.0
Kết quả kinh doanh bộ phận sau thuế,Kết quả kinh doanh bộ phận sau thuế,Kết quả kinh doanh bộ phận sau thuế,9.782.786,3.183.032,856.791,(65.375),13.757.234,9782786.0,3183032.0,856791.0,-65375.0,13757234.0
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,772.691.871,412.099.129,163.973.096,(7.327.628),1.341.436.468,772691871.0,412099129.0,163973096.0,-7327628.0,1341436468.0
Nợ phã: trả bộ phận,Nợ phã: trả bộ phận,Nợ phã: trả bộ phận,697.292.962,403.380.596,160.145.266,(4.793.606),1.256.025.218,697292962.0,403380596.0,160145266.0,-4793606.0,1256025218.0
