row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2020triệu đồng,Ngày 31 tháng12 năm 2019triệu đồng,numeric__Ngày 31 tháng12 năm 2020triệu đồng,numeric__Ngày 31 tháng12 năm 2019triệu đồng
Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,Tiền gửi thanh toán tại NHNN,,
- Bằng VND,Tiền gửi thanh toán tại NHNN > - Bằng VND,- Bằng VND,55.135.829,21.219.322,55135829.0,21219322.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,2 480 821,3 654.392,,
,,,57.616.650,24.873.714,57616650.0,24873714.0
