row_label_raw,row_label_full,NỘI DUNG,TRANG,numeric__TRANG
Thông tin về Ngân hàng,Thông tin về Ngân hàng,Thông tin về Ngân hàng,1,1.0
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,2,2.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,3,3.0
"Báo cáo tình hình tài chính hợp nhất (Mẫu B02/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B02/TCTD-HN""))","Báo cáo tình hình tài chính hợp nhất (Mẫu B02/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B02/TCTD-HN""))","Báo cáo tình hình tài chính hợp nhất (Mẫu B02/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B02/TCTD-HN""))",5,5.0
"Báo cáo kết quả hoạt động hợp nhất (Mẫu B03/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B03/TCTD-HN""))","Báo cáo kết quả hoạt động hợp nhất (Mẫu B03/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B03/TCTD-HN""))","Báo cáo kết quả hoạt động hợp nhất (Mẫu B03/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B03/TCTD-HN""))",8,8.0
"Báo cáo lưu chuyển tiền tệ hợp nhất (Mẫu B04/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B04/TCTD-HN""))","Báo cáo lưu chuyển tiền tệ hợp nhất (Mẫu B04/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B04/TCTD-HN""))","Báo cáo lưu chuyển tiền tệ hợp nhất (Mẫu B04/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B04/TCTD-HN""))",9,9.0
"Thuyết minh báo cáo tài chính hợp nhất (Mẫu B05/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B05/TCTD-HN""))","Thuyết minh báo cáo tài chính hợp nhất (Mẫu B05/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B05/TCTD-HN""))","Thuyết minh báo cáo tài chính hợp nhất (Mẫu B05/TCTD-HN ban hành theo Thông tư số 49/2014/TT-NHNN ngày 31 tháng 12 năm 2014 và đã được sửa đổi, bổ sung bởi Thông tư số 27/2021/TT-NHNN ngày 31 tháng 12 năm 2021 (""Mẫu B05/TCTD-HN""))",11,11.0
