row_label_raw,row_label_full,Thu nhập
1. Thu nhập lãiThu nhập lãi từ khách hàng bên ngoàiThu nhập lãi từ nội bộ,1. Thu nhập lãiThu nhập lãi từ khách hàng bên ngoàiThu nhập lãi từ nội bộ,1. Thu nhập lãiThu nhập lãi từ khách hàng bên ngoàiThu nhập lãi từ nội bộ
2. Thu nhập từ hoạt động dịch vụ3. Thu nhập từ hoạt động kinh doanh khác,2. Thu nhập từ hoạt động dịch vụ3. Thu nhập từ hoạt động kinh doanh khác,2. Thu nhập từ hoạt động dịch vụ3. Thu nhập từ hoạt động kinh doanh khác
Chi phí,Chi phí,Chi phí
1. Chi phí lãiChi phí lãi khách hàng bên ngoàiChi phí lãi nội bộ,1. Chi phí lãiChi phí lãi khách hàng bên ngoàiChi phí lãi nội bộ,1. Chi phí lãiChi phí lãi khách hàng bên ngoàiChi phí lãi nội bộ
2. Chi phí khấu hao tài sản cố định3. Chi phí liên quan trực tiếp đến hoạt động kinh doanh,2. Chi phí khấu hao tài sản cố định3. Chi phí liên quan trực tiếp đến hoạt động kinh doanh,2. Chi phí khấu hao tài sản cố định3. Chi phí liên quan trực tiếp đến hoạt động kinh doanh
Kết quả kinh doanh trước chi phí dự phòng rủi ro,Kết quả kinh doanh trước chi phí dự phòng rủi ro,Kết quả kinh doanh trước chi phí dự phòng rủi ro
Chi phí dự phòng rủi ro,Chi phí dự phòng rủi ro,Chi phí dự phòng rủi ro
Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận,Kết quả kinh doanh bộ phận
