row_label_raw,row_label_full,col_0,Thuyết minh,31.12.2023 Triệu VND,31.12.2022 Triệu VND,numeric__Thuyết minh,numeric__31.12.2023 Triệu VND,numeric__31.12.2022 Triệu VND
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,11.2,303.387,303.387,112.0,303387.0,303387.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,11.3,(163.362),(156.573),113.0,-163362.0,-156573.0
,,,,140.025,146.814,,140025.0,146814.0
