row_label_raw,row_label_full,col_0,Số lượngcổ phiếu,Vốncổ phầnTriệu VND,numeric__Số lượngcổ phiếu,numeric__Vốncổ phầnTriệu VND
Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,2.701.948.075,27.019.481,2701948075.0,27019481.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,675.487.019,6.754.870,675487019.0,6754870.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,3.377.435.094,33.774.351,3377435094.0,33774351.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,506.615.264,5.066.153,506615264.0,5066153.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,3.884.050.358,38.840.504,3884050358.0,38840504.0
