row_label_raw,row_label_full,col_0,1.1.2023Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2023Triệu VND,numeric__1.1.2023Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2023Triệu VND
,,,1.1.2023Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2023Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,24.584,410.006,(343.229),91.361,24584.0,410006.0,-343229.0,91361.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.303.901,3.993.022,(4.003.037),2.293.886,2303901.0,3993022.0,-4003037.0,2293886.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,85.802,919.936,(868.142),137.596,85802.0,919936.0,-868142.0,137596.0
,,,2.414.287,5.322.964,(5.214.408),2.522.843,2414287.0,5322964.0,-5214408.0,2522843.0
