row_label_raw,row_label_full,col_0,Giá trị đến31/12/2024,Giá trị đến31/12/2023,numeric__Giá trị đến31/12/2024,numeric__Giá trị đến31/12/2023
Loại tài sản đảm bảo,Loại tài sản đảm bảo,Loại tài sản đảm bảo,,,,
Bắt động sản,Loại tài sản đảm bảo > Bắt động sản,Bắt động sản,39.877.841,39.089.863,39877841.0,39089863.0
Phương tiện vận tải,Loại tài sản đảm bảo > Phương tiện vận tải,Phương tiện vận tải,244.166,258.813,244166.0,258813.0
"Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác","Loại tài sản đảm bảo > Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác","Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác",1.012.636,967.832,1012636.0,967832.0
"Vật tư, hàng hóa","Loại tài sản đảm bảo > Vật tư, hàng hóa","Vật tư, hàng hóa",153.151,172.793,153151.0,172793.0
Tải sản thế chấp khác,Loại tài sản đảm bảo > Tải sản thế chấp khác,Tải sản thế chấp khác,3.712.777,2.857.387,3712777.0,2857387.0
Tổng,Loại tài sản đảm bảo > Tổng,Tổng,45.000.571,43.346.688,45000571.0,43346688.0
