row_label_raw,row_label_full,Đầu tư vào công ty con,612.503,612.503_1,numeric__612.503,numeric__612.503_1
Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,Các khoản đầu tư dài hạn khác,53.380,53.380,53380.0,53380.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,(24.436),(29.184),-24436.0,-29184.0
Tổng cộng,Tổng cộng,Tổng cộng,641.447,636.699,641447.0,636699.0
