row_label_raw,row_label_full,Năm này > Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm) > Sử dụng dự phòng rủi ro tín dụng trong năm > Số dư cuối năm > Năm trước > Số dư đầu năm > Dự phòng rủi ro trích lập trong năm /(Hoàn nhập trong năm) > Sử dụng dự phòng rủi ro tín dụng trong năm > Số dư cuối năm > Chi tiết số dư dự phòng,Dự phòng chung > 148.031 > 12.743 > - > 160.774 > 138.652 > 9.379 > - > 148.031 > 31/12/2024,Dự phòng cụ thể > 30.521 > 124.775 > (105.386) > 49.910 > 47.630 > 157.674 > (174.783) > 30.521 > 31/12/2023,numeric__Dự phòng chung > 148.031 > 12.743 > - > 160.774 > 138.652 > 9.379 > - > 148.031 > 31/12/2024,numeric__Dự phòng cụ thể > 30.521 > 124.775 > (105.386) > 49.910 > 47.630 > 157.674 > (174.783) > 30.521 > 31/12/2023
Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,210.684,178.552,210684.0,178552.0
+ Dự phòng chung,+ Dự phòng chung,+ Dự phòng chung,160.774,148.031,160774.0,148031.0
+ Dự phòng cụ thể,+ Dự phòng cụ thể,+ Dự phòng cụ thể,49.910,30.521,49910.0,30521.0
Cộng,Cộng,Cộng,210.684,178.552,210684.0,178552.0
