row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,182.962.980.807,(155.012.443),254.088.756.078,(10.918.542),182962980807.0,-155012443.0,254088756078.0,-10918542.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.363.776.976,-,2.299.200.412,(66.351.198),2363776976.0,,2299200412.0,-66351198.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,259.226.587.372,(139.080.729.573),386.423.287.105,(139.080.729.573),259226587372.0,-139080729573.0,386423287105.0,-139080729573.0
Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,217.228.645.691,(139.080.729.573),363.295.961.450,(139.080.729.573),217228645691.0,-139080729573.0,363295961450.0,-139080729573.0
Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,14.517.619.846,-,12.919.758.161,-,14517619846.0,,12919758161.0,
Chi phí trồng rừng,Chi phí trồng rừng,Chi phí trồng rừng,27.480.321.835,-,10.207.567.494,-,27480321835.0,,10207567494.0,
Thành phẩm,Thành phẩm,Thành phẩm,163.851.707.838,(1.006.452.647),172.627.081.048,(1.226.961.297),163851707838.0,-1006452647.0,172627081048.0,-1226961297.0
Hàng hóa,Hàng hóa,Hàng hóa,7.762.333.206,-,4.024.328.060,-,7762333206.0,,4024328060.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,616.167.386.199,(140.242.194.663),819.462.652.703,(140.384.960.610),616167386199.0,-140242194663.0,819462652703.0,-140384960610.0
