row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),61.600.000.000,61.600.000.000,61600000000.0,61600000000.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,25.759.120.468,49.500.365.466,25759120468.0,49500365466.0
Cho vay không lãi suất,Cho vay không lãi suất,Cho vay không lãi suất,12.427.654.656,4.758.396.000,12427654656.0,4758396000.0
Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,6.754.625.941,5.363.704.714,6754625941.0,5363704714.0
Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,3.079.360.632,2.700.000.000,3079360632.0,2700000000.0
Phải thu các bên liên quan (TM số 32),Phải thu các bên liên quan (TM số 32),Phải thu các bên liên quan (TM số 32),1.252.727.946,801.103.074,1252727946.0,801103074.0
Khác,Khác,Khác,33.377.055.054,25.120.210.423,33377055054.0,25120210423.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,144.250.544.697,149.843.779.677,144250544697.0,149843779677.0
Dự phòng các khoản phải thu ngắn hạn khác khó đòi,Dự phòng các khoản phải thu ngắn hạn khác khó đòi,Dự phòng các khoản phải thu ngắn hạn khác khó đòi,(21.181.946.230),(16.059.184.457),-21181946230.0,-16059184457.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,123.068.598.467,133.784.595.220,123068598467.0,133784595220.0
