row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,124.491.488.446,156.942.769.660,124491488446.0,156942769660.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,54.250.611.972,62.118.191.858,54250611972.0,62118191858.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,47.359.683.407,71.019.896.489,47359683407.0,71019896489.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,3.156.217.230,3.852.270.324,3156217230.0,3852270324.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,1.885.177.955,2.131.102.486,1885177955.0,2131102486.0
Chi phí khác,Chi phí khác,Chi phí khác,17.839.797.882,17.821.308.503,17839797882.0,17821308503.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,130.496.898.117,117.135.333.153,130496898117.0,117135333153.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,42.660.587.650,55.189.160.794,42660587650.0,55189160794.0
Phân bổ lợi thế thương mại (TM số 17),Phân bổ lợi thế thương mại (TM số 17),Phân bổ lợi thế thương mại (TM số 17),21.114.076.765,21.114.076.765,21114076765.0,21114076765.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,17.831.023.994,12.835.734.975,17831023994.0,12835734975.0
Chi phí đi thuê,Chi phí đi thuê,Chi phí đi thuê,15.904.386.536,18.697.884.664,15904386536.0,18697884664.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,4.467.501.924,2.848.055.880,4467501924.0,2848055880.0
Dự phòng (hoàn nhập dự phòng)phải thu khó đòi,Dự phòng (hoàn nhập dự phòng)phải thu khó đòi,Dự phòng (hoàn nhập dự phòng)phải thu khó đòi,16.536.079.522,(1.293.511.884),16536079522.0,-1293511884.0
Chi phí khác,Chi phí khác,Chi phí khác,11.983.241.726,7.743.931.959,11983241726.0,7743931959.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,254.988.386.563,138.328.383.997,254988386563.0,138328383997.0
