row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,31/12/2021Triệu VND,numeric__31/12/2022Triệu VND,numeric__31/12/2021Triệu VND
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,,
Các khoản phải thu nội bộ,Các khoản phải thu > Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,433.134,410.722,433134.0,410722.0
Các khoản phải thu bên ngoài,Các khoản phải thu > Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,5.057.328,1.581.119,5057328.0,1581119.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Phải thu từ thư tín dụng trả chậm có thể thanh toán ngay (i),Trong đó: > - Phải thu từ thư tín dụng trả chậm có thể thanh toán ngay (i),- Phải thu từ thư tín dụng trả chậm có thể thanh toán ngay (i),4.783.266,1.339.893,4783266.0,1339893.0
- Các khoản phải thu bên ngoài khác,Trong đó: > - Các khoản phải thu bên ngoài khác,- Các khoản phải thu bên ngoài khác,274.062,241.226,274062.0,241226.0
,,,5.490.462,1.991.841,5490462.0,1991841.0
"Các khoản lãi, phí phải thu","Trong đó: > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",2.594.093,1.679.591,2594093.0,1679591.0
Tài sản có khác,Tài sản có khác,Tài sản có khác,Tài sản có khác,Tài sản có khác,,
Chi phí chờ phân bổ,Tài sản có khác > Chi phí chờ phân bổ,Chi phí chờ phân bổ,1.505.438,1.288.185,1505438.0,1288185.0
Tài sản nhận gán nợ cho TCTD,Tài sản có khác > Tài sản nhận gán nợ cho TCTD,Tài sản nhận gán nợ cho TCTD,140.359,908.982,140359.0,908982.0
Lợi thế thương mại,Tài sản có khác > Lợi thế thương mại,Lợi thế thương mại,409.431,480.637,409431.0,480637.0
Tài sản có khác,Tài sản có khác > Tài sản có khác,Tài sản có khác,28.570,147.396,28570.0,147396.0
,,,2.083.798,2.825.200,2083798.0,2825200.0
,,,10.168.353,6.496.632,10168353.0,6496632.0
Các khoản dự phòng rủi ro cho các tài sản Có khác (ii),Tài sản có khác > Các khoản dự phòng rủi ro cho các tài sản Có khác (ii),Các khoản dự phòng rủi ro cho các tài sản Có khác (ii),(40.430),(41.094),-40430.0,-41094.0
,,,10.127.923,6.455.538,10127923.0,6455538.0
