row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành năm trước mang sang > Ảnh hưởng của số cổ phiếu phổ thông phát hành năm 2022 > Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức năm 2022 > Ảnh hưởng của số cổ phiếu phổ thông phát hành theo chương trình lựa chọn cho người lao động năm 2022,2022 > 1.478.488.369 > 287.547.232 > 211.398.767 > 9.764.384,2021(đã trìnhbày lại) > 1.208.744.208 > 106.128.585 > 211.398.767 > -,2021(như đã trìnhbày trước đây) > 1.208.744.208 > 106.128.585 > -,numeric__2022 > 1.478.488.369 > 287.547.232 > 211.398.767 > 9.764.384,numeric__2021(đã trìnhbày lại) > 1.208.744.208 > 106.128.585 > 211.398.767 > -,numeric__2021(như đã trìnhbày trước đây) > 1.208.744.208 > 106.128.585 > -
Ảnh hưởng của số cổ phiếu phổ thông phát hành từ quỹ,Ảnh hưởng của số cổ phiếu phổ thông phát hành từ quỹ,Ảnh hưởng của số cổ phiếu phổ thông phát hành từ quỹ,109.699.501,109.699.501,-,109699501.0,109699501.0,
Ảnh hưởng của số cổ phiếu phổ thông phát hành năm 2021,Ảnh hưởng của số cổ phiếu phổ thông phát hành năm 2021,Ảnh hưởng của số cổ phiếu phổ thông phát hành năm 2021,-,92.296.000,92.296.000,,92296000.0,92296000.0
Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức năm 2021,Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức năm 2021,Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức năm 2021,-,110.244.161,110.244.161,,110244161.0,110244161.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,2.096.898.253,1.838.511.222,1.517.412.954,2096898253.0,1838511222.0,1517412954.0
