row_label_raw,row_label_full,(Triệu VND),Chưa quá hạn và chưa phải lập dự phòng,Đã quá hạn nhưng chưa phải lập dự phòng,Đã quá hạn và đã lập dự phòng,Tổng cộng,numeric__Chưa quá hạn và chưa phải lập dự phòng,numeric__Đã quá hạn nhưng chưa phải lập dự phòng,numeric__Đã quá hạn và đã lập dự phòng,numeric__Tổng cộng
Tiền gửi tại NHNNVN,Tiền gửi tại NHNNVN,Tiền gửi tại NHNNVN,9.826.851,-,-,9.826.851,9826851.0,,,9826851.0
Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,45.068.410,-,-,45.068.410,45068410.0,,,45068410.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,150.235.160,691.534,3.029.298,153.955.992,150235160.0,691534.0,3029298.0,153955992.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,8.666.762,,,8.666.762,8666762.0,,,8666762.0
Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,8.044.126,-,40.430,8.084.556,8044126.0,,40430.0,8084556.0
,,,221.841.309,691.534,3.069.728,225.602.571,221841309.0,691534.0,3069728.0,225602571.0
