row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
Dịch vụ thanh toán và tiền mặt,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,325.607,184.938,325607.0,184938.0
Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,6.971,5.411,6971.0,5411.0
Dịch vụ đại lý bảo hiểm,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ đại lý bảo hiểm,Dịch vụ đại lý bảo hiểm,533.564,249.392,533564.0,249392.0
Dịch vụ tư vấn,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ tư vấn,Dịch vụ tư vấn,272.561,237.684,272561.0,237684.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ khác,Dịch vụ khác,503.995,841.694,503995.0,841694.0
,,,1.642.698,1.519.119,1642698.0,1519119.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
Dịch vụ thanh toán và tiền mặt,Chi phí hoạt động dịch vụ cho > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,(83.524),(59.645),-83524.0,-59645.0
Dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ cho > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,(21.384),(18.290),-21384.0,-18290.0
Dịch vụ khác,Chi phí hoạt động dịch vụ cho > Dịch vụ khác,Dịch vụ khác,(170.473),(295.297),-170473.0,-295297.0
,,,(275.381),(373.232),-275381.0,-373232.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,1.367.317,1.145.887,1367317.0,1145887.0
