row_label_raw,row_label_full,2,Cam kết giao dịch hối đoái,35(a),89.722.996,94.432.442,numeric__Cam kết giao dịch hối đoái,numeric__35(a),numeric__89.722.996,numeric__94.432.442
2,2,2,Cam kết mua ngoại tệ,35(a),705.900,1.430.311,,,705900.0,1430311.0
2,2,2,Cam kết bán ngoại tệ,35(a),705.900,625.751,,,705900.0,625751.0
2,2,2,Cam kết giao dịch hoán đổi,35(a),88.311.196,92.376.380,,,88311196.0,92376380.0
4,4,4,Cam kết trong nghiệp vụ L/C,35(a),5.493.687,1.782.559,,,5493687.0,1782559.0
5,5,5,Bảo lãnh khác,35(a),6.109.202,4.228.007,,,6109202.0,4228007.0
6,6,6,Hợp đồng hoán đổi lãi suất,35(a),7.759.570,8.089.470,,,7759570.0,8089470.0
7,7,7,Lãi cho vay và phí phải thu chưa thu được,35(b),2.021.913,2.234.445,,,2021913.0,2234445.0
8,8,8,Nợ gốc khó đòi đã xử lý,35(c),4.783.138,4.365.253,,,4783138.0,4365253.0
9,9,9,Tài sản và chứng từ khác,35(d),1.534.181,1.524.891,,,1534181.0,1524891.0
