row_label_raw,row_label_full,col_0,Trong nướcTriệu VND,Nước ngoàiTriệu VND,Tổng cộngTriệu VND,numeric__Trong nướcTriệu VND,numeric__Nước ngoàiTriệu VND,numeric__Tổng cộngTriệu VND
Tổng dư nợ cho vay khách hàng và các TCTD khác,Tổng dư nợ cho vay khách hàng và các TCTD khác,Tổng dư nợ cho vay khách hàng và các TCTD khác,134.565.406,379.738,134.945.144,134565406.0,379738.0,134945144.0
Tổng tiền gửi của khách hàng và các TCTD khác,Tổng tiền gửi của khách hàng và các TCTD khác,Tổng tiền gửi của khách hàng và các TCTD khác,145.268.268,69.101,145.337.369,145268268.0,69101.0,145337369.0
Các cam kết tín dụng,Các cam kết tín dụng,Các cam kết tín dụng,6.010.566,-,6.010.566,6010566.0,,6010566.0
Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,47.804,-,47.804,47804.0,,47804.0
Kinh doanh và đầu tư chứng khoán,Kinh doanh và đầu tư chứng khoán,Kinh doanh và đầu tư chứng khoán,29.957.117,-,29.957.117,29957117.0,,29957117.0
