row_label_raw,row_label_full,col_0,1/1/2022Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2022Triệu VND,numeric__1/1/2022Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2022Triệu VND
Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải trả Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,21.357,123.297,(130.710),13.944,21357.0,123297.0,-130710.0,13944.0
Thuế thu nhập doanh nghiệp,Phải trả Ngân sách Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,272.094,1.016.058,(877.938),410.214,272094.0,1016058.0,-877938.0,410214.0
Thuế thu nhập cá nhân,Phải trả Ngân sách Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,8.594,177.498,(175.935),10.157,8594.0,177498.0,-175935.0,10157.0
Các loại thuế khác,Phải trả Ngân sách Nhà nước > Các loại thuế khác,Các loại thuế khác,-,36.174,(36.174),-,,36174.0,-36174.0,
,,,302.045,1.353.027,(1.220.757),434.315,302045.0,1353027.0,-1220757.0,434315.0
