row_label_raw,row_label_full,Số cuối nămVND,Số đầu nămVND,numeric__Số đầu nămVND
4.671.720,4.671.720,4.671.720,3.972.927.423,3972927423.0
3.160.364.320,3.160.364.320,3.160.364.320,9.377.692.180,9377692180.0
2.460.299.583,2.460.299.583,2.460.299.583,-,
700.064.737,2.460.299.583 > 700.064.737,700.064.737,9.377.692.180,9377692180.0
3.165.036.040,2.460.299.583 > 3.165.036.040,3.165.036.040,13.350.619.603,13350619603.0
