row_label_raw,row_label_full,Ông Trần Minh Phú,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Phó Tổng Giám đốc,
Ông Hoàng Văn Tăng,Ông Hoàng Văn Tăng,Ông Hoàng Văn Tăng,Phó Tổng Giám đốc,
Ông Bùi Văn Sự,Ông Bùi Văn Sự,Ông Bùi Văn Sự,Phó Tổng Giám đốc,
Ông Phạm Văn Thành,Ông Phạm Văn Thành,Ông Phạm Văn Thành,Phó Tổng Giám đốc,
Ông Đăng Xuân Hướng,Ông Đăng Xuân Hướng,Ông Đăng Xuân Hướng,Phó Tổng Giám đốc,
