row_label_raw,row_label_full,Năm nay VND,Năm trước VND,numeric__Năm trước VND
2.381.948.190.000,2.381.948.190.000,2.381.948.190.000,2.145.337.930.000,2145337930000.0
-,-,-,236.610.260.000,236610260000.0
-,-,-,-,
2.381.948.190.000,- > 2.381.948.190.000,2.381.948.190.000,2.381.948.190.000,2381948190000.0
