row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,NỘ PHẢI TRẢ,,2.949.087.593.583,2.665.848.215.911,,,2949087593583.0,2665848215911.0
310,310,310,Nợ ngắn hạn,,1.418.154.977.709,1.097.400.013.601,,,1418154977709.0,1097400013601.0
311,311,311,Phải trả người bán ngắn hạn,V.14,214.703.614.746,115.636.614.344,,,214703614746.0,115636614344.0
312,312,312,Người mua trả tiền trước ngắn hạn,V.15,755.126.533.363,501.418.603.973,,,755126533363.0,501418603973.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,V.16,33.349.042.433,26.323.895.303,,,33349042433.0,26323895303.0
314,314,314,Phải trả người lao động,,5.872.006.347,6.051.689.762,,,5872006347.0,6051689762.0
315,315,315,Chi phí phải trả ngắn hạn,V.17,86.059.772.024,78.007.355.566,,,86059772024.0,78007355566.0
316,316,316,Phải trả nội bộ ngắn hạn,,-,-,,,,
317,317,317,Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,,-,-,,,,
318,317 > 318,318,Doanh thu chưa thực hiện ngắn hạn,V.18,3.374.235.992,3.399.690.537,,,3374235992.0,3399690537.0
319,317 > 319,319,Phải trả ngắn hạn khác,V.19,98.450.959.535,153.970.081.999,,,98450959535.0,153970081999.0
320,317 > 320,320,Vay và nợ thuê tài chính ngắn hạn,V.20,223.618.668.525,216.029.849.670,,,223618668525.0,216029849670.0
321,321,321,Dự phòng phải trả ngắn hạn,,-,-,,,,
322,321 > 322,322,"Quỹ khen thưởng, phúc lợi",,(2.399.855.256),(3.437.767.553),,,-2399855256.0,-3437767553.0
323,323,323,Quỹ bình ổn giá,,-,-,,,,
324,324,324,Giao dịch mua bán lại trái phiếu Chính phủ,,-,-,,,,
330,324 > 330,330,Nợ dài hạn,,1.530.932.615.874,1.568.448.202.310,,,1530932615874.0,1568448202310.0
331,331,331,Phải trả người bán dài hạn,,-,-,,,,
332,332,332,Người mua trả tiền trước dài hạn,,-,-,,,,
333,333,333,Chi phí phải trả dài hạn,,-,-,,,,
334,334,334,Phải trả nội bộ về vốn kinh doanh,,-,-,,,,
335,335,335,Phải trả nội bộ dài hạn,,-,-,,,,
336,335 > 336,336,Doanh thu chưa thực hiện dài hạn,V.18,134.688.223.332,138.062.459.324,,,134688223332.0,138062459324.0
337,335 > 337,337,Phải trả dài hạn khác,V.19,-,116.274.962,,,,116274962.0
338,335 > 338,338,Vay và nợ thuê tài chính dài hạn,V.20,1.388.574.618.397,1.419.858.383.665,,,1388574618397.0,1419858383665.0
339,339,339,Trái phiếu chuyển đổi,,-,-,,,,
340,340,340,Cổ phiếu ưu đãi,,-,-,,,,
341,340 > 341,341,Thuế thu nhập hoãn lại phải trả,V.21,7.669.774.145,10.411.084.359,,,7669774145.0,10411084359.0
342,342,342,Dự phòng phải trả dài hạn,,-,-,,,,
343,343,343,Quỹ phát triển khoa học và công nghệ,,-,-,,,,
400,343 > 400,400,VỐN CHỦ SỞ HỮU,,2.924.615.240.218,2.908.722.703.524,,,2924615240218.0,2908722703524.0
410,343 > 410,410,Vốn chủ sở hữu,,2.924.615.240.218,2.908.722.703.524,,,2924615240218.0,2908722703524.0
411,343 > 411,411,Vốn góp của chủ sở hữu,V.22,2.381.948.190.000,2.381.948.190.000,,,2381948190000.0,2381948190000.0
411a,343 > 411a,411a,Cổ phiếu phổ thông có quyền biểu quyết,,2.381.948.190.000,2.381.948.190.000,,,2381948190000.0,2381948190000.0
411b,411b,411b,Cổ phiếu ưu đãi,,-,-,,,,
412,411b > 412,412,Thặng dư vốn cổ phần,V.22,66.111.261.707,66.111.261.707,,,66111261707.0,66111261707.0
413,413,413,Quyền chọn chuyển đổi trái phiếu,,-,-,,,,
414,414,414,Vốn khác của chủ sở hữu,,-,-,,,,
