row_label_raw,row_label_full,8. Lợi nhuận khác,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Chi phí khác,Chi phí khác,Chi phí khác,2.888.942.462,538.285.184,2888942462.0,538285184.0
Phạt vi phạm hành chính,Phạt vi phạm hành chính,Phạt vi phạm hành chính,749.911.755,2.442.783,749911755.0,2442783.0
Phạt thanh lý hợp đồng,Phạt thanh lý hợp đồng,Phạt thanh lý hợp đồng,1.046.972.545,,1046972545.0,
Chi hộ,Chi hộ,Chi hộ,604.938.874,125.068.013,604938874.0,125068013.0
Chi phí khác,Chi phí khác,Chi phí khác,487.119.288,410.774.388,487119288.0,410774388.0
Lợi nhuận khác,Lợi nhuận khác,Lợi nhuận khác,32.500.117.952,1.890.280.818,32500117952.0,1890280818.0
