row_label_raw,row_label_full,Nội dung nghiệp vụ/Bên liên quan,Mối quan hệ,Giá trị giao dịch VND,Số dư cuối kỳphải thu/(phải trả)VND,numeric__Mối quan hệ,numeric__Giá trị giao dịch VND,numeric__Số dư cuối kỳphải thu/(phải trả)VND
Ông Nguyễn Vũ TuấnÔng Lê Văn Hường,Ông Nguyễn Vũ TuấnÔng Lê Văn Hường,Ông Nguyễn Vũ TuấnÔng Lê Văn Hường,Bên liên quanBên liên quan,,20.369.016.4998.318.000.000,,,2.03690164998318e+20
Người mua trả tiền trước ngắn hạnCông ty CP Đầu tư PT Xây dựng Số 1Công ty CP Du Lịch và Thương Mại DIC,Người mua trả tiền trước ngắn hạnCông ty CP Đầu tư PT Xây dựng Số 1Công ty CP Du Lịch và Thương Mại DIC,Người mua trả tiền trước ngắn hạnCông ty CP Đầu tư PT Xây dựng Số 1Công ty CP Du Lịch và Thương Mại DIC,Công ty conCông ty con,,(982.690.000)(930.460.000)(52.230.000),,,
Phải thu khác ngắn hạnCông ty CP Vật Liệu Xây dựng DICCông ty CP ĐTPTXD Khoáng Sản Miền TrungCông ty CP Cấu kiện Bê tông DIC Miền ĐôngCông ty CP ĐTPTXD Hà NamCông ty CP ĐTPTXD (DIC) Số 2Công ty CP Xây dựng Hội AnCông ty CP Bất động sản DICCông Ty Cổ Phần Vina Đại PhướcCông Ty CP Đầu tư phát triển Phương NamCông Ty CP Gạch men Anh em DICCty CP ĐTPTXD Du Lịch Thế Thao Vũng TàuCông Ty CP DIC Số 4CN Công ty CP Đầu tư XD A.T.A - BQL dự án A.T.ACông ty CP Đầu tư xây dựng A.T.A,Phải thu khác ngắn hạnCông ty CP Vật Liệu Xây dựng DICCông ty CP ĐTPTXD Khoáng Sản Miền TrungCông ty CP Cấu kiện Bê tông DIC Miền ĐôngCông ty CP ĐTPTXD Hà NamCông ty CP ĐTPTXD (DIC) Số 2Công ty CP Xây dựng Hội AnCông ty CP Bất động sản DICCông Ty Cổ Phần Vina Đại PhướcCông Ty CP Đầu tư phát triển Phương NamCông Ty CP Gạch men Anh em DICCty CP ĐTPTXD Du Lịch Thế Thao Vũng TàuCông Ty CP DIC Số 4CN Công ty CP Đầu tư XD A.T.A - BQL dự án A.T.ACông ty CP Đầu tư xây dựng A.T.A,Phải thu khác ngắn hạnCông ty CP Vật Liệu Xây dựng DICCông ty CP ĐTPTXD Khoáng Sản Miền TrungCông ty CP Cấu kiện Bê tông DIC Miền ĐôngCông ty CP ĐTPTXD Hà NamCông ty CP ĐTPTXD (DIC) Số 2Công ty CP Xây dựng Hội AnCông ty CP Bất động sản DICCông Ty Cổ Phần Vina Đại PhướcCông Ty CP Đầu tư phát triển Phương NamCông Ty CP Gạch men Anh em DICCty CP ĐTPTXD Du Lịch Thế Thao Vũng TàuCông Ty CP DIC Số 4CN Công ty CP Đầu tư XD A.T.A - BQL dự án A.T.ACông ty CP Đầu tư xây dựng A.T.A,Công ty conCông ty conCông ty conCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kếtCông ty liên kết,,,,,
