row_label_raw,row_label_full,Bà Lê Thị Việt Nga > Ông Lê Đình Quang > Ông Nguyễn Dũng Minh > Bà Nguyễn Thị Lan Hương > Ông Nguyễn Đức Minh > Bà Phạm Thị Hồng Nhung > Bà Nguyễn Thị Thanh Hường > Bà Trần Thị Ngọc Bích,Chủ tịch HĐQT (Tái bổ nhiệm ngày 28/02/2024) > Thành viên HĐQT (Bổ nhiệm từ ngày 28/02/2024) > Thành viên HĐQT (Tái bổ nhiệm ngày 28/02/2024) > Thành viên HĐQT (Bổ nhiệm từ ngày 28/02/2024) > Thành viên HĐQT (Miễn nhiệm từ ngày 08/01/2024),numeric__Chủ tịch HĐQT (Tái bổ nhiệm ngày 28/02/2024) > Thành viên HĐQT (Bổ nhiệm từ ngày 28/02/2024) > Thành viên HĐQT (Tái bổ nhiệm ngày 28/02/2024) > Thành viên HĐQT (Bổ nhiệm từ ngày 28/02/2024) > Thành viên HĐQT (Miễn nhiệm từ ngày 08/01/2024)
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,
Bà Dương Thị Mai Hương,Bà Dương Thị Mai Hương,Bà Dương Thị Mai Hương,Trường ban (Bổ nhiệm từ ngày 28/02/2024),
Ông Phạm Trung Hiếu,Ông Phạm Trung Hiếu,Ông Phạm Trung Hiếu,Trường ban (Miễn nhiệm từ ngày 08/01/2024),
Bà Lê Thị Bích Hạnh,Bà Lê Thị Bích Hạnh,Bà Lê Thị Bích Hạnh,Thành viên (Bổ nhiệm từ ngày 28/02/2024),
Bà Trần Thị Chung,Bà Trần Thị Chung,Bà Trần Thị Chung,Thành viên (Bổ nhiệm từ ngày 280/2/2024),
Bà Trịnh Thị Trang,Bà Trịnh Thị Trang,Bà Trịnh Thị Trang,Thành viên (Miễn nhiệm từ ngày 28/02/2024),
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,
Ông Lê Vũ Hải,Ông Lê Vũ Hải,Ông Lê Vũ Hải,Tổng Giám đốc (Bổ nhiệm từ ngày 16/12/2024)Phó Tổng Giám đốc (Bổ nhiệm ngày 15/5/2024),
Ông Phạm Hùng Việt,Ông Phạm Hùng Việt,Ông Phạm Hùng Việt,"Tổng Giám đốc(Bổ nhiệm từ ngày 08/01/2024, Miễn nhiệm ngày 15/12/2024)",
Bà Phạm Thị Hồng Nhung,Bà Phạm Thị Hồng Nhung,Bà Phạm Thị Hồng Nhung,Tổng Giám đốc (Miễn nhiệm từ ngày 08/01/2024),
