row_label_raw,row_label_full,col_0,01/01/2024,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2024,numeric__01/01/2024,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2024
Phải nộp,Phải nộp,Phải nộp,28.588.599,496.893.789,432.411.588,93.070.800,28588599.0,496893789.0,432411588.0,93070800.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,28.588.599,496.893.789,432.411.588,93.070.800,28588599.0,496893789.0,432411588.0,93070800.0
Phải thu,Phải thu,Phải thu,1.086.218.583,-,-,1.086.218.583,1086218583.0,,,1086218583.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.086.218.583,-,-,1.086.218.583,1086218583.0,,,1086218583.0
