row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,824.246.406.631,376.611.212.498,824246406631.0,376611212498.0
Thuế TNDN theo thuế suất của từng hoạt động,Thuế TNDN theo thuế suất của từng hoạt động,Thuế TNDN theo thuế suất của từng hoạt động,123.636.960.995,57.875.359.071,123636960995.0,57875359071.0
Các khoản điều chỉnh tăng/(giảm):,Các khoản điều chỉnh tăng/(giảm):,Các khoản điều chỉnh tăng/(giảm):,,,,
Chi phí dự phòng phải thu khó đòi,Các khoản điều chỉnh tăng/(giảm): > Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,-,11.268.440.286,,11268440286.0
Chi phí khấu hao ứng với phần vượt định mức,Các khoản điều chỉnh tăng/(giảm): > Chi phí khấu hao ứng với phần vượt định mức,Chi phí khấu hao ứng với phần vượt định mức,606.357.916,597.391.128,606357916.0,597391128.0
Các khoản điều chỉnh khác,Các khoản điều chỉnh tăng/(giảm): > Các khoản điều chỉnh khác,Các khoản điều chỉnh khác,964.661.029,84.790.565,964661029.0,84790565.0
"Lợi nhuận, cổ tức được chia","Các khoản điều chỉnh tăng/(giảm): > Lợi nhuận, cổ tức được chia","Lợi nhuận, cổ tức được chia",(60.501.178.847),(12.311.657.460),-60501178847.0,-12311657460.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng/(giảm): > Chi phí thuế TNDN,Chi phí thuế TNDN,64.706.801.093,57.514.323.590,64706801093.0,57514323590.0
