row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Công ty TNHH Xây dựng Trường Thịnh,Công ty TNHH Xây dựng Trường Thịnh,Công ty TNHH Xây dựng Trường Thịnh,17.037.099.331,-,17037099331.0,
Công ty Cổ phần Licogi 12,Công ty Cổ phần Licogi 12,Công ty Cổ phần Licogi 12,7.689.922.000,-,7689922000.0,
Công ty TNHH Xây dựng Công Minh,Công ty TNHH Xây dựng Công Minh,Công ty TNHH Xây dựng Công Minh,4.868.415.903,4.868.415.903,4868415903.0,4868415903.0
Công ty Cổ phần Phát triển Công nghiệp và Thiết bị Môi trường Newgreen,Công ty Cổ phần Phát triển Công nghiệp và Thiết bị Môi trường Newgreen,Công ty Cổ phần Phát triển Công nghiệp và Thiết bị Môi trường Newgreen,1.473.736.737,3.574.215.689,1473736737.0,3574215689.0
Các khoản trả trước khác,Các khoản trả trước khác,Các khoản trả trước khác,30.661.172.979,18.009.939.479,30661172979.0,18009939479.0
Trả trước ngắn hạn cho các bên liên quan (Thuyết minh số 33),Trả trước ngắn hạn cho các bên liên quan (Thuyết minh số 33),Trả trước ngắn hạn cho các bên liên quan (Thuyết minh số 33),4.118.400.872,-,4118400872.0,
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,65.848.747.822,26.452.571.071,65848747822.0,26452571071.0
