row_label_raw,row_label_full,col_0,Số đầu năm,Chi phí phát sinh trong năm,Kết chuyển khác,Số cuối năm,numeric__Số đầu năm,numeric__Chi phí phát sinh trong năm,numeric__Kết chuyển khác,numeric__Số cuối năm
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,32.367.705.386,-,-,32.367.705.386,32367705386.0,,,32367705386.0
Công trình khách sạn DLGL Hotel Pleiku,Công trình khách sạn DLGL Hotel Pleiku,Công trình khách sạn DLGL Hotel Pleiku,30.612.218.993,-,-,30.612.218.993,30612218993.0,,,30612218993.0
Các công trình khác,Các công trình khác,Các công trình khác,1.755.486.393,-,-,1.755.486.393,1755486393.0,,,1755486393.0
Cộng,Cộng,Cộng,32.367.705.386,-,-,32.367.705.386,32367705386.0,,,32367705386.0
