row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Phải thu về cho vay dài hạn các bên liên quan,Phải thu về cho vay dài hạn các bên liên quan,Phải thu về cho vay dài hạn các bên liên quan,-,-,-,-,,,,
Phải thu về cho vay dài hạn các bên khác,Phải thu về cho vay dài hạn các bên liên quan > Phải thu về cho vay dài hạn các bên khác,Phải thu về cho vay dài hạn các bên khác,1.064.695.755.678,(514.988.972.365),828.555.850.025,(16.455.000.000),1064695755678.0,-514988972365.0,828555850025.0,-16455000000.0
Công ty CP Trồng rừng và Cây công nghiệp ĐLGL\( ^{(1)} \),Phải thu về cho vay dài hạn các bên liên quan > Công ty CP Trồng rừng và Cây công nghiệp ĐLGL\( ^{(1)} \),Công ty CP Trồng rừng và Cây công nghiệp ĐLGL\( ^{(1)} \),377.565.000.443,(327.315.000.443),374.407.500.000,(15.000.000.000),377565000443.0,-327315000443.0,374407500000.0,-15000000000.0
Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên\( ^{(2)} \),Phải thu về cho vay dài hạn các bên liên quan > Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên\( ^{(2)} \),Công ty CP Công nghiệp Khai thác Chế biến đá Tây Nguyên\( ^{(2)} \),313.765.000.000,(90.376.967.500),14.213.771.977,(1.455.000.000),313765000000.0,-90376967500.0,14213771977.0,-1455000000.0
Công ty TNHH Phú Thành Gia Pleiku\( ^{(3)} \),Phải thu về cho vay dài hạn các bên liên quan > Công ty TNHH Phú Thành Gia Pleiku\( ^{(3)} \),Công ty TNHH Phú Thành Gia Pleiku\( ^{(3)} \),248.884.000.000,(52.404.500.000),68.140.000.000,-,248884000000.0,-52404500000.0,68140000000.0,
Công ty TNHH MTV Phạm Linh Gia Lai\( ^{(4)} \),Phải thu về cho vay dài hạn các bên liên quan > Công ty TNHH MTV Phạm Linh Gia Lai\( ^{(4)} \),Công ty TNHH MTV Phạm Linh Gia Lai\( ^{(4)} \),62.000.000.000,(24.480.004.422),124.657.805.400,-,62000000000.0,-24480004422.0,124657805400.0,
Các đối tượng khác\( ^{(5)} \),Phải thu về cho vay dài hạn các bên liên quan > Các đối tượng khác\( ^{(5)} \),Các đối tượng khác\( ^{(5)} \),62.481.755.235,(20.412.500.000),247.136.772.648,-,62481755235.0,-20412500000.0,247136772648.0,
Cộng (*),Phải thu về cho vay dài hạn các bên liên quan > Cộng (*),Cộng (*),1.064.695.755.678,(514.988.972.365),828.555.850.025,(16.455.000.000),1064695755678.0,-514988972365.0,828555850025.0,-16455000000.0
