row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(trình bày lại)VND
Chi phí sửa chữa lớn tàu,Chi phí sửa chữa lớn tàu,Chi phí sửa chữa lớn tàu,209.422.553.078,66.339.785.409,209422553078.0,66339785409.0
"Chi phí trả trước về công cụ, dụng cụ","Chi phí trả trước về công cụ, dụng cụ","Chi phí trả trước về công cụ, dụng cụ",18.587.852.497,23.563.415.664,18587852497.0,23563415664.0
Chi phí trả trước về thuê hoạt động tài sản,Chi phí trả trước về thuê hoạt động tài sản,Chi phí trả trước về thuê hoạt động tài sản,20.662.871.537,-,20662871537.0,
Chi phí dài hạn khác,Chi phí dài hạn khác,Chi phí dài hạn khác,19.591.859.312,6.858.253.756,19591859312.0,6858253756.0
,,,268.265.136.424,96.761.454.829,268265136424.0,96761454829.0
