row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(trình bày lại)VND
Công ty Cổ phần Dầu khí FGas,Công ty Cổ phần Dầu khí FGas,Công ty Cổ phần Dầu khí FGas,16.636.291.620,142.207.992.676,16636291620.0,142207992676.0
Công ty TNHH Vận tải Dầu khí OPEC,Công ty TNHH Vận tải Dầu khí OPEC,Công ty TNHH Vận tải Dầu khí OPEC,13.936.246.328,23.162.958.315,13936246328.0,23162958315.0
Công ty Cổ phần cung ứng nhiên liệu tàu biểnVína,Công ty Cổ phần cung ứng nhiên liệu tàu biểnVína,Công ty Cổ phần cung ứng nhiên liệu tàu biểnVína,29.411.733.870,5.699.962.000,29411733870.0,5699962000.0
Phải trả người bán là các bên liên quan(Thuyết minh số 40),Phải trả người bán là các bên liên quan(Thuyết minh số 40),Phải trả người bán là các bên liên quan(Thuyết minh số 40),128.540.445.332,97.626.606.941,128540445332.0,97626606941.0
Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,488.404.594.694,361.291.557.630,488404594694.0,361291557630.0
,,,676.929.311.844,629.989.077.562,676929311844.0,629989077562.0
