row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu năm(trình bày lại)VND,Số cuối nămVND,Số đầu năm(trình bày lại)VND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),222.674.655.347,131.441.686.402,1.556.512.698.108,1.569.269.288.827,222674655347.0,131441686402.0,1556512698108.0,1569269288827.0
Euro (EUR),Euro (EUR),Euro (EUR),49.665.867.681,42.948.067.773,3.388.394.252,259.115.417,49665867681.0,42948067773.0,3388394252.0,259115417.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,-,3.294.302.132,1.110.425.404,,,3294302132.0,1110425404.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),1.307.572,143.735.895,5.189.492.526,6.906.126.235,1307572.0,143735895.0,5189492526.0,6906126235.0
