row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(trình bày lại)VND
Dịch vụ vận tải,Dịch vụ vận tải,Dịch vụ vận tải,4.473.533.345.637,3.919.952.802.698,4473533345637.0,3919952802698.0
Dịch vụ hàng hải dầu khí,Dịch vụ hàng hải dầu khí,Dịch vụ hàng hải dầu khí,1.053.767.458.218,1.194.591.383.912,1053767458218.0,1194591383912.0
Thương mại,Thương mại,Thương mại,680.654.382.331,1.133.785.804.611,680654382331.0,1133785804611.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,14.322.311.041,4.458.737.161,14322311041.0,4458737161.0
,,,6.222.277.497.227,6.252.788.728.382,6222277497227.0,6252788728382.0
