row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Dịch vụ cung cấp,Dịch vụ cung cấp,Dịch vụ cung cấp,Dịch vụ cung cấp,Dịch vụ cung cấp,,
Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty cùng tập đoàn,Dịch vụ cung cấp > Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty cùng tập đoàn,Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty cùng tập đoàn,1.577.618.127.839,1.207.348.818.875,1577618127839.0,1207348818875.0
Tổng Công ty Khí Việt Nam và các công ty cùng tập đoàn,Dịch vụ cung cấp > Tổng Công ty Khí Việt Nam và các công ty cùng tập đoàn,Tổng Công ty Khí Việt Nam và các công ty cùng tập đoàn,794.851.515.892,924.704.709.507,794851515892.0,924704709507.0
Tổng Công ty Thẩm dò Khai thác Đầu khí (PVEP) và các công ty cùng tập đoàn,Dịch vụ cung cấp > Tổng Công ty Thẩm dò Khai thác Đầu khí (PVEP) và các công ty cùng tập đoàn,Tổng Công ty Thẩm dò Khai thác Đầu khí (PVEP) và các công ty cùng tập đoàn,443.401.100.737,399.699.946.806,443401100737.0,399699946806.0
Tổng Công ty Dầu Việt Nam và các công ty cùng tập đoàn,Dịch vụ cung cấp > Tổng Công ty Dầu Việt Nam và các công ty cùng tập đoàn,Tổng Công ty Dầu Việt Nam và các công ty cùng tập đoàn,435.223.979.183,392.618.594.110,435223979183.0,392618594110.0
Công ty Cổ phần Kinh doanh Khí Miền Nam và các công ty con,Dịch vụ cung cấp > Công ty Cổ phần Kinh doanh Khí Miền Nam và các công ty con,Công ty Cổ phần Kinh doanh Khí Miền Nam và các công ty con,116.657.108.741,170.822.643.255,116657108741.0,170822643255.0
Tổng Công ty Phân bón và hóa chất Dầu khí và các công ty cùng tập đoàn,Dịch vụ cung cấp > Tổng Công ty Phân bón và hóa chất Dầu khí và các công ty cùng tập đoàn,Tổng Công ty Phân bón và hóa chất Dầu khí và các công ty cùng tập đoàn,9.146.018.993,15.956.357.596,9146018993.0,15956357596.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Dịch vụ cung cấp > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,4.069.734.500,5.869.258.700,4069734500.0,5869258700.0
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty cùng tập đoàn,Dịch vụ cung cấp > Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty cùng tập đoàn,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty cùng tập đoàn,9.535.119.516,824.229.873,9535119516.0,824229873.0
Tổng Công ty Cổ phần Bảo hiểm Dầu khí và các công ty cùng tập đoàn,Dịch vụ cung cấp > Tổng Công ty Cổ phần Bảo hiểm Dầu khí và các công ty cùng tập đoàn,Tổng Công ty Cổ phần Bảo hiểm Dầu khí và các công ty cùng tập đoàn,-,74.112.383,,74112383.0
Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,Mua hàng và dịch vụ,,
Tổng Công ty Dầu Việt Nam và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Tổng Công ty Dầu Việt Nam và các công ty cùng tập đoàn,Tổng Công ty Dầu Việt Nam và các công ty cùng tập đoàn,237.901.613.022,36.266.907.275,237901613022.0,36266907275.0
Tổng Công ty Khí Việt Nam và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Tổng Công ty Khí Việt Nam và các công ty cùng tập đoàn,Tổng Công ty Khí Việt Nam và các công ty cùng tập đoàn,187.877.521.393,272.731.736.338,187877521393.0,272731736338.0
Công ty Cổ phần Kinh doanh Khí Miền Nam và các công ty con,Mua hàng và dịch vụ > Công ty Cổ phần Kinh doanh Khí Miền Nam và các công ty con,Công ty Cổ phần Kinh doanh Khí Miền Nam và các công ty con,116.717.989.350,266.615.911.189,116717989350.0,266615911189.0
Tổng Công ty Cổ phần Bảo hiểm Dầu khí và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Bảo hiểm Dầu khí và các công ty cùng tập đoàn,Tổng Công ty Cổ phần Bảo hiểm Dầu khí và các công ty cùng tập đoàn,97.017.346.249,61.933.026.183,97017346249.0,61933026183.0
Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty cùng tập đoàn,Công ty Cổ phần Lộc hóa dầu Bình Sơn và các công ty cùng tập đoàn,73.843.337.106,65.999.966.878,73843337106.0,65999966878.0
Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,Mua hàng và dịch vụ > Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam và các công ty con,70.764.493.866,92.218.235.852,70764493866.0,92218235852.0
Liên Doanh Việt Nga - Vietsovpetro,Mua hàng và dịch vụ > Liên Doanh Việt Nga - Vietsovpetro,Liên Doanh Việt Nga - Vietsovpetro,40.002.295.950,42.150.867.290,40002295950.0,42150867290.0
Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quất,Mua hàng và dịch vụ > Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quất,Công ty TNHH MTV Công nghiệp Tàu thủy Dung Quất,34.258.053.219,30.752.511.697,34258053219.0,30752511697.0
Tổng Công ty cổ phần Dịch vụ Tổng hợp Dầu khí và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Tổng Công ty cổ phần Dịch vụ Tổng hợp Dầu khí và các công ty cùng tập đoàn,Tổng Công ty cổ phần Dịch vụ Tổng hợp Dầu khí và các công ty cùng tập đoàn,30.663.292.281,29.086.816.955,30663292281.0,29086816955.0
Công ty Liên doanh Điều hành Cửu Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Cửu Long,Công ty Liên doanh Điều hành Cửu Long,30.338.000.000,19.069.600.000,30338000000.0,19069600000.0
Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty cùng tập đoàn,Tổng Công ty cổ phần Khoan và Dịch vụ khoan Dầu khí và các công ty cùng tập đoàn,28.089.215.737,28.487.980.969,28089215737.0,28487980969.0
Công ty Liên doanh Điều hành Hoàng Long,Mua hàng và dịch vụ > Công ty Liên doanh Điều hành Hoàng Long,Công ty Liên doanh Điều hành Hoàng Long,12.550.909.090,11.221.350.000,12550909090.0,11221350000.0
Tổng Công ty Thẩm dò Khai thác Dầu khí (PVEP) và các công ty cùng tập đoàn,Mua hàng và dịch vụ > Tổng Công ty Thẩm dò Khai thác Dầu khí (PVEP) và các công ty cùng tập đoàn,Tổng Công ty Thẩm dò Khai thác Dầu khí (PVEP) và các công ty cùng tập đoàn,7.225.500.000,1.277.100.000,7225500000.0,1277100000.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Mua hàng và dịch vụ > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,5.819.494.332,7.355.030.511,5819494332.0,7355030511.0
Công ty Cổ Phần Sơn Dầu khí Việt Nam,Mua hàng và dịch vụ > Công ty Cổ Phần Sơn Dầu khí Việt Nam,Công ty Cổ Phần Sơn Dầu khí Việt Nam,5.292.122.728,-,5292122728.0,
