row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(trình bày lại)VND
Các khoản vay,Các khoản vay,Các khoản vay,3.246.466.091.024,2.602.598.615.236,3246466091024.0,2602598615236.0
Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,1.283.386.854.560,1.472.901.602.636,1283386854560.0,1472901602636.0
Nợ thuần,Nợ thuần,Nợ thuần,1.963.079.236.464,1.129.697.012.600,1963079236464.0,1129697012600.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,6.963.197.715.178,6.322.400.133.296,6963197715178.0,6322400133296.0
Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,"0,28","0,18",0.28,0.18
