row_label_raw,row_label_full,col_0,Số đã trình bày,Thay đổi,Số trình bày lại,numeric__Số đã trình bày,numeric__Thay đổi,numeric__Số trình bày lại
Lợi nhuận trong năm (VND),Lợi nhuận trong năm (VND),Lợi nhuận trong năm (VND),830.424.584.517,12.943.896.863,843.368.481.380,830424584517.0,12943896863.0,843368481380.0
"Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)",(39.804.794.628),4.798.674.184,(35.006.120.444),-39804794628.0,4798674184.0,-35006120444.0
Lợi nhuận để tính lãi cơ bản trên cố phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cố phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cố phiếu (VND),629.679.327.096,11.400.061.584,641.079.388.680,629679327096.0,11400061584.0,641079388680.0
Số bình quân gia quyền của cố phần phổ thông để tính lãi cơ bản trên cố phiếu,Số bình quân gia quyền của cố phần phổ thông để tính lãi cơ bản trên cố phiếu,Số bình quân gia quyền của cố phần phổ thông để tính lãi cơ bản trên cố phiếu,323.651.246,-,323.651.246,323651246.0,,323651246.0
Lãi cơ bản trên cố phiếu,Lãi cơ bản trên cố phiếu,Lãi cơ bản trên cố phiếu,1.946,35,1.981,1946.0,35.0,1981.0
