row_label_raw,row_label_full,Lợi nhuận trong năm (VND),Năm nay > 834.514.740.028,Năm trước(Trình bày lại) > 843.368.481.380,numeric__Năm nay > 834.514.740.028,numeric__Năm trước(Trình bày lại) > 843.368.481.380
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
- Cổ đông không kiểm soát (VND),Phân bổ cho: > - Cổ đông không kiểm soát (VND),- Cổ đông không kiểm soát (VND),174.758.005.460,167.282.972.256,174758005460.0,167282972256.0
- Cổ đông của Công ty mẹ (VND),Phân bổ cho: > - Cổ đông của Công ty mẹ (VND),- Cổ đông của Công ty mẹ (VND),659.756.734.568,676.085.509.124,659756734568.0,676085509124.0
"Trừ: trích lập Quý khen thưởng, phúc lợi (VND)","Phân bổ cho: > Trừ: trích lập Quý khen thưởng, phúc lợi (VND)","Trừ: trích lập Quý khen thưởng, phúc lợi (VND)",(34.160.654.832),(35.006.120.444),-34160654832.0,-35006120444.0
Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),Phân bổ cho: > Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),625.596.079.736,641.079.388.680,625596079736.0,641079388680.0
Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,Phân bổ cho: > Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,323.651.246,323.651.246,323651246.0,323651246.0
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.933,1.981,1933.0,1981.0
