row_label_raw,row_label_full,col_0,Năm nayVND,Năm trước(trình bày lại)VND,numeric__Năm nayVND,numeric__Năm trước(trình bày lại)VND
Doanh thu vận tải,Doanh thu vận tải,Doanh thu vận tải,Doanh thu vận tải,Doanh thu vận tải,,
Vận tải nội địa,Doanh thu vận tải > Vận tải nội địa,Vận tải nội địa,3.069.442.537.857,2.806.688.823.535,3069442537857.0,2806688823535.0
Vận tải quốc tế,Doanh thu vận tải > Vận tải quốc tế,Vận tải quốc tế,2.327.581.492.772,1.846.373.138.811,2327581492772.0,1846373138811.0
,,,5.397.024.030.629,4.653.061.962.346,5397024030629.0,4653061962346.0
Gia vốn vận tải,Gia vốn vận tải,Gia vốn vận tải,Gia vốn vận tải,Gia vốn vận tải,,
Vận tải nội địa,Gia vốn vận tải > Vận tải nội địa,Vận tải nội địa,2.533.110.536.405,2.195.658.262.232,2533110536405.0,2195658262232.0
Vận tải quốc tế,Gia vốn vận tải > Vận tải quốc tế,Vận tải quốc tế,1.940.422.809.232,1.724.294.540.466,1940422809232.0,1724294540466.0
,,,4.473.533.345.637,3.919.952.802.698,4473533345637.0,3919952802698.0
