row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 730.240.299.739 > 765.973.962.251 > 1.231.969.206.730 > 470.168.636.651,Số đầu nămVND > 555.270.427.883 > 505.617.075.636 > 1.202.412.997.129 > 279.449.832.101,numeric__Số cuối nămVND > 730.240.299.739 > 765.973.962.251 > 1.231.969.206.730 > 470.168.636.651,numeric__Số đầu nămVND > 555.270.427.883 > 505.617.075.636 > 1.202.412.997.129 > 279.449.832.101
,,,3.198.352.105.370,2.542.750.332.749,3198352105370.0,2542750332749.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),(730.240.299.739),(555.270.427.883),-730240299739.0,-555270427883.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,2.468.111.805.631,1.987.479.904.866,2468111805631.0,1987479904866.0
