row_label_raw,row_label_full,Bên liên quan > Siba FoodViệt Nam,Nội dung nghiệp vụ > Bán hàngMua hàngVayThanh toángốc vay,Năm nay > 377.294.624.4862.106.818.533-,VNDNăm trước > 19.461.190.2048.285.752.68050.700.000.000,numeric__Nội dung nghiệp vụ > Bán hàngMua hàngVayThanh toángốc vay,numeric__Năm nay > 377.294.624.4862.106.818.533-,numeric__VNDNăm trước > 19.461.190.2048.285.752.68050.700.000.000
Siba Tech,Siba Tech,Siba Tech,Xây dựng trại,197.041.538.281,-,,197041538281.0,
Tân Long,Tân Long,Tân Long,Mua hàngBán hàng,80.244.833.35046.360.615.286,-687.432.068.099,,8.02448333504636e+21,-687432068099.0
Tân Long,Tân Long,Tân Long,Mua hàngBán hàng,80.244.833.35046.360.615.286,-687.432.068.099,,8.02448333504636e+21,-687432068099.0
Công ty TNHHAgro Việt,Công ty TNHHAgro Việt,Công ty TNHHAgro Việt,Thanh lý công ty liêndoanh,14.983.824.894,-,,14983824894.0,
