row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,23.225.601.617,7.639.774.596,23225601617.0,7639774596.0
Chi phí bản quyền con giống,Chi phí bản quyền con giống,Chi phí bản quyền con giống,12.594.105.000,2.426.521.800,12594105000.0,2426521800.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",5.452.452.939,4.182.332.423,5452452939.0,4182332423.0
Khác,Khác,Khác,5.179.043.678,1.030.920.373,5179043678.0,1030920373.0
Dài hạn,Dài hạn,Dài hạn,483.390.784.371,175.676.820.790,483390784371.0,175676820790.0
Thuê đất (*),Thuê đất (*),Thuê đất (*),278.513.315.502,95.144.832.918,278513315502.0,95144832918.0
Gia súc,Gia súc,Gia súc,188.844.195.255,70.704.248.614,188844195255.0,70704248614.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",10.395.785.119,6.695.195.605,10395785119.0,6695195605.0
Khác,Khác,Khác,5.637.488.495,3.132.543.653,5637488495.0,3132543653.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,506.616.385.988,183.316.595.386,506616385988.0,183316595386.0
