row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Dự án Hải Đăng,Dự án Hải Đăng,Dự án Hải Đăng,426.524.230.142,-,426524230142.0,
Dự án Bắc An Khánh,Dự án Bắc An Khánh,Dự án Bắc An Khánh,188.737.791.982,222.648.709.417,188737791982.0,222648709417.0
Dự án Nam An Khánh,Dự án Nam An Khánh,Dự án Nam An Khánh,122.781.111.308,209.002.848.705,122781111308.0,209002848705.0
Dự án Trang Trại Xanh 2,Dự án Trang Trại Xanh 2,Dự án Trang Trại Xanh 2,134.825.226.682,168.727.177.440,134825226682.0,168727177440.0
Dự án Tân Châu,Dự án Tân Châu,Dự án Tân Châu,134.657.086.862,-,134657086862.0,
Dự án Đông An Khánh,Dự án Đông An Khánh,Dự án Đông An Khánh,90.286.294.462,198.097.887.715,90286294462.0,198097887715.0
Dự án Giai Xuân,Dự án Giai Xuân,Dự án Giai Xuân,36.737.308.150,-,36737308150.0,
Dự án Nhà máy Cám Tây Ninh,Dự án Nhà máy Cám Tây Ninh,Dự án Nhà máy Cám Tây Ninh,13.177.354.351,-,13177354351.0,
Dự án Tâm Hưng,Dự án Tâm Hưng,Dự án Tâm Hưng,7.172.480.677,-,7172480677.0,
Dự án Meat Bình Phước,Dự án Meat Bình Phước,Dự án Meat Bình Phước,3.682.800.000,-,3682800000.0,
Dự án Phú Yên 3,Dự án Phú Yên 3,Dự án Phú Yên 3,2.457.633.080,-,2457633080.0,
Dự án Nhà máy Cám Bình Định,Dự án Nhà máy Cám Bình Định,Dự án Nhà máy Cám Bình Định,2.105.194.000,-,2105194000.0,
Dự án Thiên Phú Sơn,Dự án Thiên Phú Sơn,Dự án Thiên Phú Sơn,1.471.889.000,-,1471889000.0,
Dự án Phú Yên 2,Dự án Phú Yên 2,Dự án Phú Yên 2,1.105.650.000,-,1105650000.0,
Dự án Phú Yên 1,Dự án Phú Yên 1,Dự án Phú Yên 1,-,73.266.341.426,,73266341426.0
Dự án Trang Trại Xanh 1,Dự án Trang Trại Xanh 1,Dự án Trang Trại Xanh 1,-,138.797.582.415,,138797582415.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.165.722.050.696,1.010.540.547.118,1165722050696.0,1010540547118.0
