row_label_raw,row_label_full,DIC Phương Nam,Công ty liên kết,Tạm ứng chuyển nhượng dự án,187.601.084.910,189.685.905.922,numeric__Công ty liên kết,numeric__Tạm ứng chuyển nhượng dự án,numeric__187.601.084.910,numeric__189.685.905.922
DIC Resco,DIC Resco,DIC Resco,Công ty liên kết,Trả trước dịch vụ cung cấp,-,1.930.045.518,,,,1930045518.0
,,,,,187.601.084.910,191.615.951.440,,,187601084910.0,191615951440.0
