row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,706.996.067.588,409.931.130.925,706996067588.0,409931130925.0
"Tạm ứng tiền đền bù cho Ban bồi thường, giải phóng mặt bằng","Tạm ứng tiền đền bù cho Ban bồi thường, giải phóng mặt bằng","Tạm ứng tiền đền bù cho Ban bồi thường, giải phóng mặt bằng",502.667.181.263,192.788.753.263,502667181263.0,192788753263.0
Trong đó:,Trong đó:,Trong đó:,,,,
Dự án Long Tân,Trong đó: > Dự án Long Tân,Dự án Long Tân,315.910.617.600,78.409.455.600,315910617600.0,78409455600.0
Dự án Bắc Vũng Tàu,Trong đó: > Dự án Bắc Vũng Tàu,Dự án Bắc Vũng Tàu,179.078.845.600,111.511.579.600,179078845600.0,111511579600.0
Dự án Hiệp Phước,Trong đó: > Dự án Hiệp Phước,Dự án Hiệp Phước,4.810.000.000,-,4810000000.0,
Dự án Bầu Trũng,Trong đó: > Dự án Bầu Trũng,Dự án Bầu Trũng,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0
Dự án Chí Linh,Trong đó: > Dự án Chí Linh,Dự án Chí Linh,867.718.063,867.718.063,867718063.0,867718063.0
Tạm ứng cho nhân viên,Trong đó: > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,151.499.261.310,172.379.733.590,151499261310.0,172379733590.0
Phải thu về giá trị đã đầu tư Dự án,Phải thu về giá trị đã đầu tư Dự án,Phải thu về giá trị đã đầu tư Dự án,,,,
Thanh Liêm,Phải thu về giá trị đã đầu tư Dự án > Thanh Liêm,Thanh Liêm,24.403.208.014,24.403.208.014,24403208014.0,24403208014.0
Lãi phải thu,Phải thu về giá trị đã đầu tư Dự án > Lãi phải thu,Lãi phải thu,3.861.121.132,784.356.701,3861121132.0,784356701.0
Khác,Phải thu về giá trị đã đầu tư Dự án > Khác,Khác,24.565.295.869,19.575.079.357,24565295869.0,19575079357.0
Dài hạn,Phải thu về giá trị đã đầu tư Dự án > Dài hạn,Dài hạn,84.608.901.281,87.125.233.216,84608901281.0,87125233216.0
Công ty Cổ phần Đầu tư Xây dựng A.T.A.,Phải thu về giá trị đã đầu tư Dự án > Công ty Cổ phần Đầu tư Xây dựng A.T.A.,Công ty Cổ phần Đầu tư Xây dựng A.T.A.,79.999.999.999,79.999.999.999,79999999999.0,79999999999.0
