row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,471.281.200.545,428.283.340.094,471281200545.0,428283340094.0
Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,94.256.240.109,85.656.668.019,94256240109.0,85656668019.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Các khoản chi phí không được trừ,Các khoản điều chỉnh: > Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,28.408.627.616,9.104.673.824,28408627616.0,9104673824.0
Lỗ thuế,Các khoản điều chỉnh: > Lỗ thuế,Lỗ thuế,258.213.047,2.644.023.153,258213047.0,2644023153.0
Dự phòng giảm giá các khoản đầu tư,Các khoản điều chỉnh: > Dự phòng giảm giá các khoản đầu tư,Dự phòng giảm giá các khoản đầu tư,(17.234.432.633),(12.900.363.605),-17234432633.0,-12900363605.0
Lỗ được chia từ công ty liên kết,Các khoản điều chỉnh: > Lỗ được chia từ công ty liên kết,Lỗ được chia từ công ty liên kết,493.097.179,13.835.381.125,493097179.0,13835381125.0
Trích lập (hoàn nhập) dự phòng,Các khoản điều chỉnh: > Trích lập (hoàn nhập) dự phòng,Trích lập (hoàn nhập) dự phòng,1.663.600.000,(585.236.911),1663600000.0,-585236911.0
Lợi nhuận từ hợp đồng liên doanh,Các khoản điều chỉnh: > Lợi nhuận từ hợp đồng liên doanh,Lợi nhuận từ hợp đồng liên doanh,(5.034.675.778),(463.011.338),-5034675778.0,-463011338.0
Thuế TNDN trích thừa trong những năm trước,Các khoản điều chỉnh: > Thuế TNDN trích thừa trong những năm trước,Thuế TNDN trích thừa trong những năm trước,(6.453.038.940),-,-6453038940.0,
Khác,Các khoản điều chỉnh: > Khác,Khác,3.100.938.331,(1.933.872.460),3100938331.0,-1933872460.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,99.458.568.931,95.358.261.807,99458568931.0,95358261807.0
