row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
DIC Số 4,Phải thu ngắn hạn của khách hàng > DIC Số 4,DIC Số 4,Công ty liên kết,Cung cấp dịch vụ,3.382.402.000,2.208.010.428,,,3382402000.0,2208010428.0
DIC Phương Nam,Phải thu ngắn hạn của khách hàng > DIC Phương Nam,DIC Phương Nam,Công ty liên kết,Cung cấp dịch vụ,1.904.083.669,1.443.176.623,,,1904083669.0,1443176623.0
Vina Đại Phước,Phải thu ngắn hạn của khách hàng > Vina Đại Phước,Vina Đại Phước,Bên liên quan,Cung cấp dịch vụ,1.024.764.990,781.678.376,,,1024764990.0,781678376.0
DIC Bê tông,Phải thu ngắn hạn của khách hàng > DIC Bê tông,DIC Bê tông,Công ty liên kết,Cung cấp dịch vụ,202.731.453,110.973.300,,,202731453.0,110973300.0
Công ty Cổ phần Đầu tư và Thương mại DIC,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Đầu tư và Thương mại DIC,Công ty Cổ phần Đầu tư và Thương mại DIC,Bên liên quan,Cung cấp dịch vụ,11.000,11.000,,,11000.0,11000.0
DIC Resco,Phải thu ngắn hạn của khách hàng > DIC Resco,DIC Resco,Công ty liên kết,Cung cấp dịch vụ,24.819.697.200,-,,,24819697200.0,
,,,,,31.333.690.312,4.543.849.727,,,31333690312.0,4543849727.0
